gene
ABCG1
RP11-6L6.2
RP11-723O4.6
RP11-766F14.2
RTCB
SAG
SCGB2B2
SCML4
SCNN1D
SDCBP
SDR16C5
SEC14L5
SFXN5
SHB
SHISA3
SIGIRR
SKOR1
SLC15A3
SLC15A5
SLC24A1
SLC25A41
SLC27A3
SLC39A9
SLC43A1
SLC4A11
SLC7A4
SLC9A3R1
SLC9C1
SP110
SPATS1
STK16
SULT1C2
SUN3
SYNE1
TACC2
THBS2
THTPA
THYN1
TIFA
TIMD4
TMC8
TMEM102
TMEM247
TMEM39B
TMTC2
TPGS2
TRAT1
TRDN
TRIM15
TRIM50
TRIM65
TRNT1
TROVE2
TRPV2
UBE2T
UBFD1
UGT1A4
UGT3A1
UNKL
USP28
USP29
VAT1L
VSTM2L
VTCN1
VWA5B1
VWDE
WDFY4
WDHD1
WDR78
XDH
YLPM1
ZBP1
ZBTB24
ZEB2
ZFP30
ZFP64
ZHX3
ZNF114
ZNF142
ZNF208
ZNF28
ZNF285
ZNF446
ZNF547
ZNF559
ZNF732
ZNF747
ZNF786
ZNF788
ZNF804B
ZNF880
ZSCAN18
ABCA13
ABCA7
ABCC12
ABCG2
ABHD15
ACSM3
ADAM2
ADAMTS8
ADORA3
ADPRHL1
AEBP1
AFP
AGPAT9
AGR3
AHI1
AIF1
AKNAD1
AKR1E2
ALDH1L2
ALPK1
ALS2CR11
ANGPTL6
ANKK1
ANKRD30A
AP1G2
APOBEC3G
APOL3
ARID4A
ASPSCR1
ATP12A
ATP2C2
ATP8B3
ATR
ATRN
BDKRB2
BPIFB3
BROX
BTN3A3
C16orf86
C1QTNF8
C1QTNF9B
C1orf127
C1orf168
C1orf177
C1orf186
C3orf52
C3orf62
C4orf21
C4orf47
C5orf45
C6orf222
C7orf50
C9orf131
C9orf135
CALHM2
CAPN12
CAPS2
CCDC125
CCDC141
CCDC17
CCDC171
CCDC60
CCDC7
CCDC74B
CCDC81
CCKAR
CD177
CD33
CDADC1
CDC20B
CDK11A
CDK15
CEP57L1
CEP78
CFHR2
CHIT1
CIB3
CLCA2
CLIP1
CNBD2
CNTRL
COCH
COL6A2
COL6A5
COL6A6
CPO
CROT
CRYZ
CTSE
CTSW
CWH43
CYP2D6
CYP3A4
DDX58
DEFA4
DFNB31
DNAH14
DNAH7
DNHD1
DPYD
DRAP1
DTNBP1
DUOX2
DYRK4
ECI2
EFCAB13
EFCAB5
EFCAB6
EMR2
ENPEP
EPHA6
EPYC
ERMARD
FAM129C
FAM183A
FAM71F1
FAM81B
FAM92B
FBXO40
FCHSD1
FCRL6
FLG
FLG2
FNDC7
FRMD4A
GABPB1
GBGT1
GBP4
GCA
GHRHR
GJB4
GJB7
GML
GPATCH2L
GPR111
GPR113
GPR128
GPR144
GRK4
GRK7
GSTM4
GZMA
HMMR
HRG
HSD17B13
HTR2B
HTR3D
ICA1L
IFI27L1
IFI44L
IGSF10
IL33
IQCH
ITGB3BP
KIAA1257
KIAA1407
KIAA1586
KLHL25
KLK14
KRT4
KRT76
L1TD1
LAMB4
LASP1
LDHB
LRCH3
LRTM1
LRTOMT
MAD2L2
MAMDC4
MCOLN3
METTL20
METTL24
MGST1
MICB
MKL2
MLF1
MLH1
MLNR
MMP1
MMP25
MOGAT1
MPPE1
MRO
MROH2B
MS4A12
MSS51
MTNR1A
MYCBPAP
MYH1
MYO1A
NAALAD2
NIPSNAP3A
NLRP1
NLRP13
NLRX1
NOC4L
NOP16
NPC2
NRAP
NRG4
NUDT8
NUP43
NXPE2
OAS3
OBSCN
OLFML1
OPA3
OXGR1
P2RX5
PAAF1
PCDHA8
PCDHGA10
PCDHGA12
PCDHGA7
PDE11A
PDIA2
PI15
PIK3C2G
PKD2L1
PLA2G4C
PLA2G4D
PLA2G7
PNPLA1
POLQ
PPAN
PRB1
PRICKLE4
PRIMPOL
PROL1
PRSS50
PTH2R
PXMP2
RABEPK
RANGRF
RETSAT
RGS11
RGS12
RIPK3
ROS1
RPTN
RSAD2
RTP1
RUFY4
SAMD9
SASS6
SBK2
SCNN1A
SELO
SELP
SERPINA10
SERPINB11
SERPINB13
SERPINB3
SFI1
SH3BGR
SH3YL1
SIGLEC1
SIGLEC5
SLC13A1
SLC22A25
SLC26A10
SLC2A11
SLC39A2
SLC5A10
SLC5A4
SLC6A13
SPATA31E1
SPTBN5
STAB2
STARD4
STK33
SYCE1L
SYNM
SYT8
SYTL3
TAAR2
TAC4
TAS1R1
TCF3
TCHHL1
TEKT3
TEP1
TGM4
THNSL1
TIAM2
TIGD4
TIGD6
TINAG
TLDC1
TLR10
TMC2
TMC3
TMED3
TMEM134
TMEM14B
TMEM171
TMEM175
TMPRSS12
TNN
TOR1AIP1
TRIM16
TRIM4
TRPM1
TTC12
TTLL13
TTLL2
TTLL6
UBA7
UGT1A6
UPB1
USP45
USP50
VILL
VWA3B
WDR27
WDR64
WDR66
WDR87
WDR90
WWOX
YIPF1
ZAN
ZBBX
ZCCHC24
ZMYND15
ZNF100
ZNF101
ZNF154
ZNF175
ZNF266
ZNF30
ZNF302
ZNF343
ZNF396
ZNF440
ZNF486
ZNF491
ZNF506
ZNF528
ZNF544
ZNF552
ZNF556
ZNF563
ZNF571
ZNF655
ZNF749
ZNF763
ZNF772
ZNF780B
ZNF813
ZNF814
ZNF844
ZNF845
ZNF90
ZNF92
ZNF99
ZSCAN16
ZSCAN31
ZSCAN9
